mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;1.2;0.8;0.47;110;1.0;1005677;115
AC;1.2;0.8;0.47;110;1.0;1005271;91
AC;1.2;0.8;0.47;125;1.0;1004789;47
AC;1.2;0.8;0.47;125;1.0;1005277;39
AC;1.2;0.8;0.47;125;1.0;1004828;42
AC;1.2;0.8;0.47;125;1.0;1005528;155
AC;1.2;0.8;0.47;125;1.0;1005140;119
AC;1.2;0.8;0.47;125;1.0;1005095;105
AC;1.2;0.8;0.47;125;1.0;1005099;136
AC;1.2;0.8;0.47;125;1.0;1005977;89
AC;1.2;0.8;0.47;140;1.0;1004719;13
AC;1.2;0.8;0.47;125;1.0;1005337;103
AC;1.2;0.8;0.47;125;1.0;1005137;57
AC;1.2;0.8;0.47;140;1.0;1005376;46
AC;1.2;0.8;0.47;140;1.0;1005169;50
AC;1.2;0.8;0.47;140;1.0;1004825;9
AC;1.2;0.8;0.47;140;1.0;1005950;135
AC;1.2;0.8;0.47;140;1.0;1005544;56
AC;1.2;0.8;0.47;140;1.0;1005452;96
AC;1.2;0.8;0.47;140;1.0;1006459;39
AC;1.2;0.8;0.47;140;1.0;1004925;18
AC;1.2;0.8;0.57;110;1.0;1005049;17
AC;1.2;0.8;0.57;110;1.0;1005141;104
AC;1.2;0.8;0.47;140;1.0;1005279;134
AC;1.2;0.8;0.57;110;1.0;1005230;95
AC;1.2;0.8;0.57;110;1.0;1005085;44
AC;1.2;0.8;0.57;110;1.0;1005320;45
AC;1.2;0.8;0.57;110;1.0;1005359;58
AC;1.2;0.8;0.57;110;1.0;1005219;19
AC;1.2;0.8;0.57;110;1.0;1006036;70
AC;1.2;0.8;0.57;110;1.0;1004982;144
AC;1.2;0.8;0.57;110;1.0;1005545;85
AC;1.2;0.8;0.57;125;1.0;1005098;48
AC;1.2;0.8;0.57;125;1.0;1004950;37
AC;1.2;0.8;0.57;125;1.0;1005362;27
AC;1.2;0.8;0.57;125;1.0;1005270;101
AC;1.2;0.8;0.57;125;1.0;1004643;6
AC;1.2;0.8;0.57;125;1.0;1005069;35
AC;1.2;0.8;0.57;125;1.0;1005104;68
AC;1.2;0.8;0.57;125;1.0;1005245;31
AC;1.2;0.8;0.57;140;1.0;1005043;7
AC;1.2;0.8;0.57;125;1.0;1005192;92
AC;1.2;0.8;0.57;125;1.0;1005129;110
AC;1.2;0.8;0.57;140;1.0;1005432;63
AC;1.2;0.8;0.57;140;1.0;1005095;107
AC;1.2;0.8;0.57;140;1.0;1005103;22
AC;1.2;0.8;0.57;140;1.0;1005284;93
AC;1.2;0.8;0.57;140;1.0;1005391;41
AC;1.2;0.8;0.57;140;1.0;1005167;73
AC;1.4;0.5;0.37;110;1.0;1004377;10
AC;1.2;0.8;0.57;140;1.0;1005468;88
AC;1.2;0.8;0.57;140;1.0;1005550;89
AC;1.4;0.5;0.37;110;1.0;1004324;20
AC;1.4;0.5;0.37;110;1.0;1004638;8
AC;1.4;0.5;0.37;110;1.0;1005292;88
AC;1.4;0.5;0.37;110;1.0;1004623;8
AC;1.4;0.5;0.37;110;1.0;1004673;7
AC;1.4;0.5;0.37;110;1.0;1004299;16
AC;1.2;0.8;0.57;140;1.0;1005761;121
AC;1.4;0.5;0.37;110;1.0;1004383;14
AC;1.4;0.5;0.37;110;1.0;1005307;131
AC;1.4;0.5;0.37;110;1.0;1004360;8
AC;1.4;0.5;0.37;125;1.0;1004417;14
AC;1.4;0.5;0.37;125;1.0;1004520;6
AC;1.4;0.5;0.37;125;1.0;1004589;9
AC;1.4;0.5;0.37;125;1.0;1004279;9
AC;1.4;0.5;0.37;125;1.0;1004238;30
AC;1.4;0.5;0.37;125;1.0;1004372;8
AC;1.4;0.5;0.37;125;1.0;1004266;8
AC;1.4;0.5;0.37;125;1.0;1004344;16
AC;1.4;0.5;0.37;125;1.0;1004560;121
AC;1.4;0.5;0.37;140;1.0;1004194;8
AC;1.4;0.5;0.37;140;1.0;1004512;22
AC;1.4;0.5;0.37;140;1.0;1004558;10
AC;1.4;0.5;0.37;140;1.0;1004122;7
AC;1.4;0.5;0.37;140;1.0;1004575;27
AC;1.4;0.5;0.37;140;1.0;1004994;23
AC;1.4;0.5;0.37;140;1.0;1004568;6
AC;1.4;0.5;0.37;125;1.0;1005092;183
AC;1.4;0.5;0.37;140;1.0;1004409;10
AC;1.4;0.5;0.37;140;1.0;1004472;84
AC;1.4;0.5;0.47;110;1.0;1005038;39
AC;1.4;0.5;0.47;110;1.0;1004411;6
AC;1.4;0.5;0.47;110;1.0;1004449;20
AC;1.4;0.5;0.47;110;1.0;1004097;28
AC;1.4;0.5;0.47;110;1.0;1004061;4
AC;1.4;0.5;0.47;110;1.0;1004333;12
AC;1.4;0.5;0.47;110;1.0;1004254;11
AC;1.4;0.5;0.47;110;1.0;1004485;15
AC;1.4;0.5;0.37;140;1.0;1004856;138
AC;1.4;0.5;0.47;110;1.0;1004530;13
AC;1.4;0.5;0.47;125;1.0;1004699;25
AC;1.4;0.5;0.47;125;1.0;1004134;37
AC;1.4;0.5;0.47;110;1.0;1005441;149
AC;1.4;0.5;0.47;125;1.0;1004522;13
AC;1.4;0.5;0.47;125;1.0;1004300;7
AC;1.4;0.5;0.47;125;1.0;1004249;46
AC;1.4;0.5;0.47;125;1.0;1004684;16
AC;1.4;0.5;0.47;125;1.0;1004516;4
AC;1.4;0.5;0.47;125;1.0;1004332;10
AC;1.4;0.5;0.47;125;1.0;1004678;2
AC;1.4;0.5;0.47;125;1.0;1004878;53
AC;1.4;0.5;0.47;140;1.0;1004756;5
AC;1.4;0.5;0.47;140;1.0;1004251;16
AC;1.4;0.5;0.47;140;1.0;1004332;20
AC;1.4;0.5;0.47;140;1.0;1004710;7
AC;1.4;0.5;0.47;140;1.0;1004840;7
AC;1.4;0.5;0.47;140;1.0;1004298;14
AC;1.4;0.5;0.47;140;1.0;1004692;42
AC;1.4;0.5;0.57;110;1.0;1004472;15
AC;1.4;0.5;0.47;140;1.0;1004255;11
AC;1.4;0.5;0.57;110;1.0;1004496;38
AC;1.4;0.5;0.57;110;1.0;1004807;4
AC;1.4;0.5;0.47;140;1.0;1004645;75
AC;1.4;0.5;0.57;110;1.0;1004610;5
AC;1.4;0.5;0.47;140;1.0;1004589;109
AC;1.4;0.5;0.57;110;1.0;1004381;18
AC;1.4;0.5;0.57;110;1.0;1004385;9
AC;1.4;0.5;0.57;110;1.0;1004674;5
AC;1.4;0.5;0.57;125;1.0;1004646;3
AC;1.4;0.5;0.57;110;1.0;1005776;71
AC;1.4;0.5;0.57;110;1.0;1004768;109
AC;1.4;0.5;0.57;125;1.0;1004203;30
AC;1.4;0.5;0.57;125;1.0;1005148;46
AC;1.4;0.5;0.57;125;1.0;1004360;8
AC;1.4;0.5;0.57;125;1.0;1004454;8
AC;1.4;0.5;0.57;110;1.0;1004980;166
AC;1.4;0.5;0.57;125;1.0;1005322;41
AC;1.4;0.5;0.57;125;1.0;1004584;51
AC;1.4;0.5;0.57;125;1.0;1004640;32
AC;1.4;0.5;0.57;125;1.0;1004897;61
AC;1.4;0.5;0.57;140;1.0;1004245;5
AC;1.4;0.5;0.57;140;1.0;1004688;4
AC;1.4;0.5;0.57;140;1.0;1004422;72
AC;1.4;0.5;0.57;140;1.0;1004631;6
AC;1.4;0.5;0.57;140;1.0;1005006;61
AC;1.4;0.5;0.57;140;1.0;1004413;77
AC;1.4;0.5;0.57;125;1.0;1004989;167
AC;1.4;0.5;0.57;140;1.0;1005063;5
AC;1.4;0.5;0.57;140;1.0;1005142;20
AC;1.4;0.65;0.37;110;1.0;1005334;6
AC;1.4;0.5;0.57;140;1.0;1004663;11
AC;1.4;0.5;0.57;140;1.0;1004610;4
AC;1.4;0.65;0.37;110;1.0;1005368;74
AC;1.4;0.65;0.37;110;1.0;1005444;52
AC;1.4;0.65;0.37;110;1.0;1005357;44
AC;1.4;0.65;0.37;110;1.0;1005527;76
AC;1.4;0.65;0.37;110;1.0;1005500;100
AC;1.4;0.65;0.37;125;1.0;1005655;36
AC;1.4;0.65;0.37;110;1.0;1005099;160
AC;1.4;0.65;0.37;110;1.0;1005698;125
AC;1.4;0.65;0.37;110;1.0;1006155;163
AC;1.4;0.65;0.37;125;1.0;1005512;61
AC;1.4;0.65;0.37;110;1.0;1006138;155
AC;1.4;0.65;0.37;125;1.0;1006263;174
AC;1.4;0.65;0.37;125;1.0;1005949;87
AC;1.4;0.65;0.37;125;1.0;1006092;98
AC;1.4;0.65;0.37;125;1.0;1004783;81
AC;1.4;0.65;0.37;125;1.0;1006625;183
AC;1.4;0.65;0.37;125;1.0;1006225;141
AC;1.4;0.65;0.37;125;1.0;1005924;125
AC;1.4;0.65;0.37;125;1.0;1005362;123
AC;1.4;0.65;0.37;140;1.0;1005937;76
AC;1.4;0.65;0.37;140;1.0;1006192;139
AC;1.4;0.65;0.37;140;1.0;1005337;65
AC;1.4;0.65;0.37;140;1.0;1005536;186
AC;1.4;0.65;0.37;140;1.0;1005229;71
AC;1.4;0.65;0.37;140;1.0;1005100;82
AC;1.4;0.65;0.37;140;1.0;1006185;173
AC;1.4;0.65;0.37;140;1.0;1006202;178
AC;1.4;0.65;0.47;110;1.0;1005260;71
AC;1.4;0.65;0.37;140;1.0;1005551;81
AC;1.4;0.65;0.47;110;1.0;1006082;116
AC;1.4;0.65;0.47;110;1.0;1004208;3
AC;1.4;0.65;0.47;110;1.0;1004935;52
AC;1.4;0.65;0.37;140;1.0;1005890;190
AC;1.4;0.65;0.47;110;1.0;1005829;198
AC;1.4;0.65;0.47;110;1.0;1005560;92
AC;1.4;0.65;0.47;110;1.0;1006033;96
AC;1.4;0.65;0.47;110;1.0;1005168;35
AC;1.4;0.65;0.47;110;1.0;1006066;132
AC;1.4;0.65;0.47;125;1.0;1005482;62
AC;1.4;0.65;0.47;110;1.0;1006857;89
AC;1.4;0.65;0.47;125;1.0;1005928;62
AC;1.4;0.65;0.47;125;1.0;1006017;109
AC;1.4;0.65;0.47;125;1.0;1006146;77
AC;1.4;0.65;0.47;125;1.0;1005904;98
AC;1.4;0.65;0.47;125;1.0;1006090;108
AC;1.4;0.65;0.47;125;1.0;1005226;10
AC;1.4;0.65;0.47;125;1.0;1005301;126
AC;1.4;0.65;0.47;125;1.0;1004988;95
AC;1.4;0.65;0.47;140;1.0;1006156;76
AC;1.4;0.65;0.47;125;1.0;1006120;178
AC;1.4;0.65;0.47;140;1.0;1005232;80
AC;1.4;0.65;0.47;140;1.0;1005205;97
AC;1.4;0.65;0.47;140;1.0;1005741;85
AC;1.4;0.65;0.47;140;1.0;1005461;80
AC;1.4;0.65;0.47;140;1.0;1005663;155
AC;1.4;0.65;0.47;140;1.0;1006112;181
AC;1.4;0.65;0.47;140;1.0;1005729;107
AC;1.4;0.65;0.47;140;1.0;1005337;61
AC;1.4;0.65;0.57;110;1.0;1005402;75
AC;1.4;0.65;0.47;140;1.0;1006346;140
AC;1.4;0.65;0.57;110;1.0;1005775;35
AC;1.4;0.65;0.57;110;1.0;1005248;50
AC;1.4;0.65;0.57;110;1.0;1005388;117
AC;1.4;0.65;0.57;110;1.0;1004987;31
AC;1.4;0.65;0.57;110;1.0;1005581;126
AC;1.4;0.65;0.57;110;1.0;1004775;18
AC;1.4;0.65;0.57;110;1.0;1005540;42
AC;1.4;0.65;0.57;110;1.0;1005266;93
AC;1.4;0.65;0.57;125;1.0;1005313;38
AC;1.4;0.65;0.57;110;1.0;1005802;53
AC;1.4;0.65;0.57;125;1.0;1005176;17
AC;1.4;0.65;0.57;125;1.0;1005309;58
AC;1.4;0.65;0.57;125;1.0;1005703;49
AC;1.4;0.65;0.57;125;1.0;1005191;33
AC;1.4;0.65;0.57;125;1.0;1005549;88
AC;1.4;0.65;0.57;125;1.0;1005154;70
AC;1.4;0.65;0.57;125;1.0;1005141;15
AC;1.4;0.65;0.57;125;1.0;1005897;116
AC;1.4;0.65;0.57;140;1.0;1004959;44
AC;1.4;0.65;0.57;125;1.0;1006026;175
AC;1.4;0.65;0.57;140;1.0;1004190;21
AC;1.4;0.65;0.57;140;1.0;1006151;78
AC;1.4;0.65;0.57;140;1.0;1005828;48
AC;1.4;0.65;0.57;140;1.0;1005774;73
AC;1.4;0.65;0.57;140;1.0;1005651;53
AC;1.4;0.8;0.37;110;1.0;1005106;24
AC;1.4;0.65;0.57;140;1.0;1006336;123
AC;1.4;0.8;0.37;110;1.0;1005448;31
AC;1.4;0.8;0.37;110;1.0;1004945;54
AC;1.4;0.65;0.57;140;1.0;1005323;72
AC;1.4;0.65;0.57;140;1.0;1006124;101
AC;1.4;0.8;0.37;110;1.0;1005430;25
AC;1.4;0.65;0.57;140;1.0;1005443;143
AC;1.4;0.8;0.37;110;1.0;1004870;29
AC;1.4;0.8;0.37;110;1.0;1005560;21
AC;1.4;0.8;0.37;110;1.0;1005536;73
AC;1.4;0.8;0.37;110;1.0;1005199;28
AC;1.4;0.8;0.37;110;1.0;1005087;45
AC;1.4;0.8;0.37;110;1.0;1005215;71
AC;1.4;0.8;0.37;125;1.0;1005516;37
AC;1.4;0.8;0.37;125;1.0;1004921;35
AC;1.4;0.8;0.37;125;1.0;1004881;37
AC;1.4;0.8;0.37;125;1.0;1005396;84
AC;1.4;0.8;0.37;125;1.0;1004884;35
AC;1.4;0.8;0.37;125;1.0;1005227;56
AC;1.4;0.8;0.37;125;1.0;1005661;45
AC;1.4;0.8;0.37;125;1.0;1005030;27
AC;1.4;0.8;0.37;125;1.0;1005397;69
AC;1.4;0.8;0.37;125;1.0;1005061;62
AC;1.4;0.8;0.37;140;1.0;1005056;2
AC;1.4;0.8;0.37;140;1.0;1005537;47
AC;1.4;0.8;0.37;140;1.0;1004957;43
AC;1.4;0.8;0.37;140;1.0;1005035;133
AC;1.4;0.8;0.37;140;1.0;1005763;19
AC;1.4;0.8;0.37;140;1.0;1005581;56
AC;1.4;0.8;0.37;140;1.0;1005319;19
AC;1.4;0.8;0.37;140;1.0;1005119;35
AC;1.4;0.8;0.37;140;1.0;1005022;114
AC;1.4;0.8;0.47;110;1.0;1005295;31
AC;1.4;0.8;0.37;140;1.0;1005149;36
AC;1.4;0.8;0.47;110;1.0;1004835;24
AC;1.4;0.8;0.47;110;1.0;1005090;32
AC;1.4;0.8;0.47;110;1.0;1005763;90
AC;1.4;0.8;0.47;110;1.0;1005754;38
AC;1.4;0.8;0.47;110;1.0;1005073;24
AC;1.4;0.8;0.47;110;1.0;1005160;153
AC;1.4;0.8;0.47;110;1.0;1005473;147
AC;1.4;0.8;0.47;110;1.0;1005267;169
AC;1.4;0.8;0.47;110;1.0;1005108;94
AC;1.4;0.8;0.47;125;1.0;1005102;30
AC;1.4;0.8;0.47;125;1.0;1005004;24
AC;1.4;0.8;0.47;125;1.0;1005139;83
AC;1.4;0.8;0.47;125;1.0;1005848;19
AC;1.4;0.8;0.47;125;1.0;1005176;32
AC;1.4;0.8;0.47;125;1.0;1005056;14
AC;1.4;0.8;0.47;125;1.0;1005394;55
AC;1.4;0.8;0.47;140;1.0;1004832;12
AC;1.4;0.8;0.47;125;1.0;1004814;24
AC;1.4;0.8;0.47;125;1.0;1004980;80
AC;1.4;0.8;0.47;140;1.0;1005053;29
AC;1.4;0.8;0.47;140;1.0;1005460;23
AC;1.4;0.8;0.47;125;1.0;1005372;103
AC;1.4;0.8;0.47;140;1.0;1005456;48
AC;1.4;0.8;0.47;140;1.0;1005496;32
AC;1.4;0.8;0.47;140;1.0;1005102;16
AC;1.4;0.8;0.47;140;1.0;1005025;42
AC;1.4;0.8;0.47;140;1.0;1005465;87
AC;1.4;0.8;0.57;110;1.0;1005771;23
AC;1.4;0.8;0.47;140;1.0;1005188;67
AC;1.4;0.8;0.47;140;1.0;1005329;88
AC;1.4;0.8;0.57;110;1.0;1004924;78
AC;1.4;0.8;0.57;110;1.0;1005281;27
AC;1.4;0.8;0.57;110;1.0;1005113;33
AC;1.4;0.8;0.57;110;1.0;1005099;53
