mode;alpha;beta;evaporation;group_size;elite_weight;median_value;min_value;max_value;std_value;median_iteration;num_runs;norm_quality;norm_speed;score;pct_optimal
AC;1.200;0.650;0.470;140;1.000;1005081.000;1004709;1005558;240.917;46.000;10;0.474;0.635;0.522;99.352
AC;1.200;0.500;0.370;125;1.000;1005135.000;1005014;1005931;317.345;55.500;10;0.507;0.552;0.521;99.357
AC;1.200;0.500;0.370;140;1.000;1005161.500;1005044;1005603;196.202;61.000;10;0.523;0.504;0.518;99.360
AC;1.200;0.650;0.370;110;1.000;1005024.000;1004753;1005572;268.320;41.500;10;0.439;0.674;0.509;99.346
AC;1.600;0.800;0.570;110;1.000;1004966.500;1004228;1005947;510.726;37.000;10;0.403;0.713;0.496;99.341
AC;1.200;0.800;0.370;140;1.000;1005035.000;1004760;1005215;145.726;48.500;10;0.446;0.613;0.496;99.347
AC;1.200;0.650;0.470;125;1.000;1004994.500;1004724;1005430;200.190;43.500;10;0.421;0.657;0.491;99.343
AC;1.600;0.800;0.470;140;1.000;1005070.000;1004044;1005765;512.595;58.000;10;0.467;0.530;0.486;99.351
AC;1.200;0.500;0.570;140;1.000;1005107.000;1004710;1005348;185.140;64.500;10;0.490;0.474;0.485;99.354
AC;1.600;0.800;0.370;140;1.000;1005240.500;1004129;1005796;620.084;87.500;10;0.572;0.274;0.483;99.368
AC;1.200;0.650;0.570;125;1.000;1005185.000;1004881;1005544;200.795;80.000;10;0.538;0.339;0.478;99.362
AC;1.200;0.800;0.370;110;1.000;1005181.500;1005016;1005544;168.096;90.500;10;0.536;0.248;0.449;99.362
AC;1.600;0.800;0.570;140;1.000;1004957.000;1004106;1005577;534.594;55.500;10;0.398;0.552;0.444;99.340
AC;1.600;0.800;0.470;110;1.000;1004880.000;1003896;1005413;404.288;45.000;10;0.350;0.643;0.438;99.332
AC;1.600;0.800;0.370;110;1.000;1005106.000;1004107;1005623;446.782;82.500;10;0.489;0.317;0.438;99.354
AC;1.400;0.500;0.570;140;1.000;1004647.000;1004245;1005142;298.227;8.500;10;0.207;0.961;0.433;99.309
AC;1.200;0.650;0.370;125;1.000;1005106.500;1004833;1005707;271.292;84.500;10;0.490;0.300;0.433;99.354
AC;1.200;0.800;0.470;110;1.000;1004976.500;1004719;1005677;316.091;64.000;10;0.410;0.478;0.430;99.342
AC;1.600;0.800;0.570;125;1.000;1005118.000;1004067;1006235;702.079;88.500;10;0.497;0.265;0.427;99.356
AC;1.200;0.800;0.470;125;1.000;1005138.500;1004789;1005977;344.452;96.000;10;0.509;0.200;0.416;99.358
AC;1.400;0.500;0.570;110;1.000;1004642.000;1004381;1005776;414.116;16.500;10;0.204;0.891;0.410;99.308
AC;1.400;0.500;0.470;140;1.000;1004617.000;1004251;1004840;228.171;15.000;10;0.188;0.904;0.403;99.306
AC;1.600;0.800;0.370;125;1.000;1004898.000;1004465;1005559;436.485;62.500;10;0.361;0.491;0.400;99.334
AC;1.600;0.650;0.570;125;1.000;1004570.500;1004166;1005432;406.502;11.000;10;0.160;0.939;0.394;99.301
AC;1.400;0.500;0.370;140;1.000;1004535.000;1004122;1004994;263.176;16.000;10;0.138;0.896;0.365;99.298
AC;1.400;0.500;0.470;125;1.000;1004519.000;1004134;1004878;238.965;14.500;10;0.128;0.909;0.362;99.296
AC;1.400;0.500;0.370;110;1.000;1004503.000;1004299;1005307;379.999;12.000;10;0.118;0.930;0.362;99.295
AC;1.600;0.650;0.570;110;1.000;1004458.000;1004183;1004947;254.741;5.000;10;0.091;0.991;0.361;99.290
AC;1.400;0.500;0.570;125;1.000;1004643.000;1004203;1005322;357.011;36.500;10;0.204;0.717;0.358;99.309
AC;1.600;0.500;0.470;110;1.000;1004465.500;1004120;1004784;185.624;9.000;10;0.095;0.957;0.354;99.291
AC;1.600;0.500;0.370;125;1.000;1004477.500;1004298;1004760;161.281;11.500;10;0.103;0.935;0.352;99.292
AC;1.600;0.500;0.470;140;1.000;1004449.500;1004109;1004735;187.728;7.500;10;0.085;0.970;0.351;99.289
AC;1.600;0.650;0.470;125;1.000;1004584.000;1004345;1005475;421.576;30.000;10;0.168;0.774;0.350;99.303
AC;1.600;0.650;0.570;140;1.000;1004535.500;1004070;1005267;396.506;24.000;10;0.138;0.826;0.345;99.298
AC;1.600;0.650;0.370;110;1.000;1004452.500;1004029;1005577;469.406;12.000;10;0.087;0.930;0.340;99.290
AC;1.600;0.650;0.470;140;1.000;1004406.000;1004144;1004938;253.178;4.500;10;0.059;0.996;0.340;99.285
AC;1.600;0.800;0.470;125;1.000;1005095.500;1004813;1005749;285.965;119.000;10;0.483;0.000;0.338;99.353
AC;1.600;0.500;0.570;125;1.000;1004419.000;1004093;1004691;185.546;10.000;10;0.067;0.948;0.331;99.286
AC;1.600;0.500;0.370;110;1.000;1004413.000;1004191;1004869;227.379;10.500;10;0.063;0.943;0.327;99.286
AC;1.600;0.650;0.370;140;1.000;1004370.500;1004036;1005116;323.271;4.000;10;0.037;1.000;0.326;99.282
AC;1.400;0.500;0.470;110;1.000;1004430.000;1004061;1005441;425.458;14.000;10;0.073;0.913;0.325;99.287
AC;1.600;0.500;0.470;125;1.000;1004381.500;1004213;1004642;127.618;9.000;10;0.044;0.957;0.318;99.283
AC;1.400;0.500;0.370;125;1.000;1004394.500;1004238;1005092;252.059;11.500;10;0.052;0.935;0.317;99.284
AC;1.600;0.500;0.370;140;1.000;1004416.500;1004123;1004826;236.633;18.500;10;0.065;0.874;0.308;99.286
AC;1.600;0.650;0.470;110;1.000;1004495.500;1004107;1005590;462.612;32.000;10;0.114;0.757;0.307;99.294
AC;1.600;0.500;0.570;140;1.000;1004321.500;1004036;1004645;178.541;8.500;10;0.007;0.961;0.293;99.277
AC;1.600;0.500;0.570;110;1.000;1004381.000;1004150;1004620;166.536;18.500;10;0.043;0.874;0.293;99.283
AC;1.600;0.650;0.370;125;1.000;1004310.500;1004041;1005751;562.821;12.000;10;0.000;0.930;0.279;99.276
