mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;1.0;0.5;0.3;35;1.0;1004499;10
AC;1.0;0.5;0.3;35;1.0;1004355;20
AC;1.0;0.5;0.3;35;1.0;1004796;63
AC;1.0;0.5;0.3;35;1.0;1004373;64
AC;1.0;0.5;0.3;35;1.0;1004621;67
AC;1.0;0.5;0.3;35;1.0;1004562;78
AC;1.0;0.5;0.3;35;1.0;1004393;78
AC;1.0;0.5;0.3;35;1.0;1004252;7
AC;1.0;0.5;0.3;35;1.0;1004708;154
AC;1.0;0.5;0.3;35;1.0;1004813;72
AC;1.0;0.5;0.3;60;1.0;1004939;56
AC;1.0;0.5;0.3;60;1.0;1005239;61
AC;1.0;0.5;0.3;60;1.0;1005013;63
AC;1.0;0.5;0.3;60;1.0;1004713;45
AC;1.0;0.5;0.3;60;1.0;1004824;88
AC;1.0;0.5;0.3;60;1.0;1005006;102
AC;1.0;0.5;0.3;60;1.0;1004692;38
AC;1.0;0.5;0.3;60;1.0;1005063;116
AC;1.0;0.5;0.3;60;1.0;1004552;45
AC;1.0;0.5;0.3;60;1.0;1004925;59
AC;1.0;0.5;0.3;85;1.0;1004779;44
AC;1.0;0.5;0.3;85;1.0;1005046;34
AC;1.0;0.5;0.3;85;1.0;1005183;22
AC;1.0;0.5;0.3;85;1.0;1004723;61
AC;1.0;0.5;0.3;85;1.0;1005066;8
AC;1.0;0.5;0.3;85;1.0;1004981;98
AC;1.0;0.5;0.5;35;1.0;1004601;39
AC;1.0;0.5;0.3;85;1.0;1005038;24
AC;1.0;0.5;0.5;35;1.0;1004929;40
AC;1.0;0.5;0.3;85;1.0;1004782;150
AC;1.0;0.5;0.5;35;1.0;1004759;4
AC;1.0;0.5;0.5;35;1.0;1004357;77
AC;1.0;0.5;0.3;85;1.0;1004992;79
AC;1.0;0.5;0.5;35;1.0;1004375;6
AC;1.0;0.5;0.5;35;1.0;1004392;58
AC;1.0;0.5;0.5;35;1.0;1004484;46
AC;1.0;0.5;0.5;35;1.0;1004647;31
AC;1.0;0.5;0.5;35;1.0;1004904;20
AC;1.0;0.5;0.5;35;1.0;1005500;91
AC;1.0;0.5;0.3;85;1.0;1004941;110
AC;1.0;0.5;0.5;60;1.0;1004776;22
AC;1.0;0.5;0.5;60;1.0;1004778;46
AC;1.0;0.5;0.5;60;1.0;1004672;69
AC;1.0;0.5;0.5;60;1.0;1004509;51
AC;1.0;0.5;0.5;60;1.0;1004780;36
AC;1.0;0.5;0.5;60;1.0;1004592;73
AC;1.0;0.5;0.5;60;1.0;1004453;47
AC;1.0;0.5;0.5;60;1.0;1004762;108
AC;1.0;0.5;0.5;60;1.0;1004813;53
AC;1.0;0.5;0.5;60;1.0;1004772;10
AC;1.0;0.5;0.5;85;1.0;1004931;16
AC;1.0;0.5;0.5;85;1.0;1005222;47
AC;1.0;0.5;0.5;85;1.0;1004913;25
AC;1.0;0.5;0.5;85;1.0;1005343;63
AC;1.0;0.5;0.5;85;1.0;1004907;56
AC;1.0;0.5;0.5;85;1.0;1005006;80
AC;1.0;0.5;0.5;85;1.0;1004770;20
AC;1.0;0.5;0.5;85;1.0;1004712;35
AC;1.0;0.5;0.7;35;1.0;1004793;69
AC;1.0;0.5;0.5;85;1.0;1004828;100
AC;1.0;0.5;0.7;35;1.0;1005218;40
AC;1.0;0.5;0.7;35;1.0;1004663;38
AC;1.0;0.5;0.7;35;1.0;1004669;145
AC;1.0;0.5;0.7;35;1.0;1005243;108
AC;1.0;0.5;0.5;85;1.0;1004766;46
AC;1.0;0.5;0.7;35;1.0;1004357;24
AC;1.0;0.5;0.7;35;1.0;1005322;46
AC;1.0;0.5;0.7;35;1.0;1004586;52
AC;1.0;0.5;0.7;35;1.0;1004977;51
AC;1.0;0.5;0.7;60;1.0;1004675;14
AC;1.0;0.5;0.7;35;1.0;1004818;124
AC;1.0;0.5;0.7;60;1.0;1005003;74
AC;1.0;0.5;0.7;60;1.0;1004806;88
AC;1.0;0.5;0.7;60;1.0;1004674;53
AC;1.0;0.5;0.7;60;1.0;1004774;75
AC;1.0;0.5;0.7;60;1.0;1004833;26
AC;1.0;0.5;0.7;60;1.0;1004939;89
AC;1.0;0.5;0.7;60;1.0;1004620;17
AC;1.0;0.5;0.7;60;1.0;1005203;155
AC;1.0;0.5;0.7;60;1.0;1004796;84
AC;1.0;0.5;0.7;85;1.0;1004625;12
AC;1.0;0.5;0.7;85;1.0;1004893;11
AC;1.0;0.5;0.7;85;1.0;1005011;57
AC;1.0;0.5;0.7;85;1.0;1004912;6
AC;1.0;1.0;0.3;35;1.0;1004538;10
AC;1.0;0.5;0.7;85;1.0;1005014;92
AC;1.0;0.5;0.7;85;1.0;1005199;74
AC;1.0;1.0;0.3;35;1.0;1004613;56
AC;1.0;0.5;0.7;85;1.0;1004986;78
AC;1.0;0.5;0.7;85;1.0;1005155;119
AC;1.0;0.5;0.7;85;1.0;1004991;35
AC;1.0;0.5;0.7;85;1.0;1004728;54
AC;1.0;1.0;0.3;35;1.0;1004464;25
AC;1.0;1.0;0.3;35;1.0;1004966;52
AC;1.0;1.0;0.3;35;1.0;1004737;17
AC;1.0;1.0;0.3;35;1.0;1004284;35
AC;1.0;1.0;0.3;35;1.0;1004514;8
AC;1.0;1.0;0.3;35;1.0;1005221;103
AC;1.0;1.0;0.3;35;1.0;1004581;26
AC;1.0;1.0;0.3;35;1.0;1004608;95
AC;1.0;1.0;0.3;60;1.0;1004335;5
AC;1.0;1.0;0.3;60;1.0;1004418;18
AC;1.0;1.0;0.3;60;1.0;1004762;103
AC;1.0;1.0;0.3;60;1.0;1005013;72
AC;1.0;1.0;0.3;60;1.0;1004682;73
AC;1.0;1.0;0.3;60;1.0;1004759;56
AC;1.0;1.0;0.3;60;1.0;1004638;60
AC;1.0;1.0;0.3;60;1.0;1004879;124
AC;1.0;1.0;0.3;60;1.0;1004644;95
AC;1.0;1.0;0.3;60;1.0;1005089;91
AC;1.0;1.0;0.3;85;1.0;1004624;37
AC;1.0;1.0;0.3;85;1.0;1004985;31
AC;1.0;1.0;0.3;85;1.0;1004373;29
AC;1.0;1.0;0.3;85;1.0;1004848;60
AC;1.0;1.0;0.3;85;1.0;1004613;98
AC;1.0;1.0;0.3;85;1.0;1004704;29
AC;1.0;1.0;0.5;35;1.0;1004738;31
AC;1.0;1.0;0.3;85;1.0;1005041;65
AC;1.0;1.0;0.5;35;1.0;1004649;78
AC;1.0;1.0;0.5;35;1.0;1004568;5
AC;1.0;1.0;0.3;85;1.0;1004537;59
AC;1.0;1.0;0.5;35;1.0;1004753;55
AC;1.0;1.0;0.5;35;1.0;1004276;9
AC;1.0;1.0;0.5;35;1.0;1004580;40
AC;1.0;1.0;0.3;85;1.0;1004835;77
AC;1.0;1.0;0.3;85;1.0;1004761;89
AC;1.0;1.0;0.5;35;1.0;1004497;42
AC;1.0;1.0;0.5;35;1.0;1004358;21
AC;1.0;1.0;0.5;35;1.0;1004538;47
AC;1.0;1.0;0.5;35;1.0;1004807;122
AC;1.0;1.0;0.5;60;1.0;1004930;8
AC;1.0;1.0;0.5;60;1.0;1004846;36
AC;1.0;1.0;0.5;60;1.0;1004538;19
AC;1.0;1.0;0.5;60;1.0;1004923;42
AC;1.0;1.0;0.5;60;1.0;1004670;21
AC;1.0;1.0;0.5;60;1.0;1004948;84
AC;1.0;1.0;0.5;60;1.0;1004964;117
AC;1.0;1.0;0.5;60;1.0;1004498;40
AC;1.0;1.0;0.5;60;1.0;1004854;29
AC;1.0;1.0;0.5;60;1.0;1004611;95
AC;1.0;1.0;0.5;85;1.0;1004690;18
AC;1.0;1.0;0.5;85;1.0;1004588;6
AC;1.0;1.0;0.5;85;1.0;1005196;34
AC;1.0;1.0;0.5;85;1.0;1004430;35
AC;1.0;1.0;0.5;85;1.0;1004712;20
AC;1.0;1.0;0.5;85;1.0;1004697;95
AC;1.0;1.0;0.7;35;1.0;1004438;33
AC;1.0;1.0;0.7;35;1.0;1004481;91
AC;1.0;1.0;0.5;85;1.0;1004576;27
AC;1.0;1.0;0.5;85;1.0;1004761;79
AC;1.0;1.0;0.7;35;1.0;1004696;20
AC;1.0;1.0;0.7;35;1.0;1004472;6
AC;1.0;1.0;0.7;35;1.0;1004700;129
AC;1.0;1.0;0.5;85;1.0;1005029;98
AC;1.0;1.0;0.5;85;1.0;1004764;112
AC;1.0;1.0;0.7;35;1.0;1004913;124
AC;1.0;1.0;0.7;35;1.0;1005008;150
AC;1.0;1.0;0.7;35;1.0;1004292;160
AC;1.0;1.0;0.7;35;1.0;1004476;66
AC;1.0;1.0;0.7;35;1.0;1004402;102
AC;1.0;1.0;0.7;60;1.0;1004389;20
AC;1.0;1.0;0.7;60;1.0;1004509;40
AC;1.0;1.0;0.7;60;1.0;1004584;37
AC;1.0;1.0;0.7;60;1.0;1004741;37
AC;1.0;1.0;0.7;60;1.0;1004604;11
AC;1.0;1.0;0.7;60;1.0;1004265;65
AC;1.0;1.0;0.7;60;1.0;1004526;41
AC;1.0;1.0;0.7;60;1.0;1005219;33
AC;1.0;1.0;0.7;85;1.0;1004759;14
AC;1.0;1.0;0.7;60;1.0;1004674;74
AC;1.0;1.0;0.7;60;1.0;1004801;114
AC;1.0;1.0;0.7;85;1.0;1004882;32
AC;1.0;1.0;0.7;85;1.0;1004899;23
AC;1.0;1.0;0.7;85;1.0;1004584;10
AC;1.0;1.0;0.7;85;1.0;1004626;42
AC;1.0;1.5;0.3;35;1.0;1004094;23
AC;1.0;1.0;0.7;85;1.0;1004701;60
AC;1.0;1.5;0.3;35;1.0;1004067;11
AC;1.0;1.5;0.3;35;1.0;1004291;18
AC;1.0;1.0;0.7;85;1.0;1005155;49
AC;1.0;1.0;0.7;85;1.0;1004779;32
