mode;alpha;beta;evaporation;group_size;elite_weight;median_value;min_value;max_value;std_value;median_iteration;num_runs;norm_quality;norm_speed;score;pct_optimal
AC;1.500;0.500;0.700;85;1.000;1004489.500;1004307;1005170;258.611;9.500;10;0.540;0.930;0.657;99.293
AC;1.000;0.500;0.500;60;1.000;1004767.000;1004453;1004813;128.725;49.000;10;0.716;0.508;0.654;99.321
AC;1.500;1.500;0.500;35;1.000;1004612.000;1004319;1005107;255.404;32.000;10;0.618;0.690;0.640;99.305
AC;1.000;1.000;0.300;35;1.000;1004594.500;1004284;1005221;266.851;30.500;10;0.607;0.706;0.637;99.304
AC;1.500;1.500;0.500;60;1.000;1004708.000;1004392;1005128;216.365;46.500;10;0.679;0.535;0.636;99.315
AC;1.000;0.500;0.500;35;1.000;1004624.000;1004357;1005500;351.927;39.500;10;0.626;0.610;0.621;99.307
AC;1.500;0.500;0.500;85;1.000;1004404.500;1003965;1004815;268.127;12.000;10;0.486;0.904;0.611;99.285
AC;1.000;1.000;0.700;60;1.000;1004594.000;1004265;1005219;260.333;38.500;10;0.606;0.620;0.611;99.304
AC;1.000;1.000;0.300;85;1.000;1004732.500;1004373;1005041;204.915;59.500;10;0.695;0.396;0.605;99.317
AC;2.000;1.000;0.500;60;1.000;1004326.500;1003775;1005156;384.169;5.500;10;0.436;0.973;0.597;99.277
AC;1.500;0.500;0.300;85;1.000;1004390.500;1004132;1004748;197.674;14.500;10;0.477;0.877;0.597;99.284
AC;1.500;1.500;0.700;35;1.000;1004468.000;1004192;1004796;202.823;25.500;10;0.526;0.759;0.596;99.291
AC;1.000;1.000;0.500;35;1.000;1004574.000;1004276;1004807;170.473;41.000;10;0.594;0.594;0.594;99.302
AC;2.000;1.000;0.300;60;1.000;1004348.000;1003875;1005207;414.397;10.000;10;0.450;0.925;0.593;99.279
AC;1.000;0.500;0.700;60;1.000;1004801.000;1004620;1005203;175.823;74.500;10;0.738;0.235;0.587;99.324
AC;1.500;1.500;0.700;60;1.000;1004540.500;1004347;1004695;131.449;38.500;10;0.572;0.620;0.587;99.298
AC;1.500;1.500;0.300;85;1.000;1004600.000;1004458;1004901;147.378;47.500;10;0.610;0.524;0.584;99.304
AC;1.500;0.500;0.300;35;1.000;1004343.500;1003967;1004854;284.433;12.000;10;0.447;0.904;0.584;99.279
AC;1.500;1.500;0.500;85;1.000;1004724.500;1004384;1004884;176.211;68.500;10;0.689;0.299;0.572;99.317
AC;2.000;1.500;0.500;35;1.000;1004591.000;1003680;1004932;356.839;51.000;10;0.605;0.487;0.569;99.303
AC;1.500;0.500;0.500;60;1.000;1004316.000;1004053;1004925;312.470;15.000;10;0.430;0.872;0.562;99.276
AC;1.500;0.500;0.300;60;1.000;1004382.000;1004137;1005397;367.236;24.500;10;0.472;0.770;0.561;99.283
AC;1.000;1.000;0.300;60;1.000;1004720.500;1004335;1005089;236.623;72.500;10;0.687;0.257;0.558;99.316
AC;2.000;0.500;0.500;60;1.000;1004248.000;1003392;1004718;395.711;8.000;10;0.387;0.947;0.555;99.270
AC;1.500;1.500;0.700;85;1.000;1004576.500;1004199;1004873;190.641;59.000;10;0.595;0.401;0.537;99.302
AC;1.500;0.500;0.500;35;1.000;1004280.000;1003841;1004857;344.366;19.500;10;0.407;0.824;0.532;99.273
AC;1.500;0.500;0.700;60;1.000;1004258.000;1004077;1004871;229.653;17.500;10;0.393;0.845;0.528;99.270
AC;2.000;1.500;0.700;35;1.000;1004578.000;1004173;1005812;462.943;62.000;10;0.596;0.369;0.528;99.302
AC;1.000;1.500;0.500;85;1.000;1004282.500;1004148;1004339;70.458;23.000;10;0.408;0.786;0.522;99.273
AC;1.500;0.500;0.700;35;1.000;1004200.000;1003641;1004768;302.193;12.500;10;0.356;0.898;0.519;99.265
AC;2.000;1.000;0.300;35;1.000;1004456.500;1003811;1005304;455.173;48.500;10;0.519;0.513;0.517;99.290
AC;2.000;1.000;0.700;35;1.000;1004159.000;1003898;1004597;238.831;8.000;10;0.330;0.947;0.515;99.261
AC;2.000;1.000;0.500;85;1.000;1004117.000;1003627;1004836;364.981;3.000;10;0.303;1.000;0.512;99.257
AC;2.000;1.000;0.300;85;1.000;1004141.000;1003639;1004697;387.209;6.500;10;0.318;0.963;0.512;99.259
AC;2.000;1.000;0.700;60;1.000;1004248.500;1003773;1005087;404.088;21.500;10;0.387;0.802;0.511;99.270
AC;1.500;1.500;0.300;60;1.000;1004528.000;1004319;1004893;171.683;60.500;10;0.565;0.385;0.511;99.297
AC;1.000;1.500;0.700;60;1.000;1004269.500;1004042;1004627;202.997;26.500;10;0.400;0.749;0.505;99.272
AC;1.000;0.500;0.300;35;1.000;1004530.500;1004252;1004813;195.392;65.500;10;0.566;0.332;0.496;99.297
AC;1.000;1.500;0.500;60;1.000;1004241.000;1004044;1004753;183.927;27.000;10;0.382;0.743;0.490;99.269
AC;2.000;0.500;0.500;85;1.000;1004081.500;1003216;1004775;460.551;5.000;10;0.281;0.979;0.490;99.253
AC;2.000;1.000;0.700;85;1.000;1004253.000;1003620;1004730;408.817;31.000;10;0.390;0.701;0.483;99.270
AC;2.000;0.500;0.700;85;1.000;1004014.000;1003467;1004515;372.081;4.500;10;0.238;0.984;0.462;99.246
AC;1.000;1.500;0.300;85;1.000;1004308.000;1004111;1004589;155.585;49.500;10;0.425;0.503;0.448;99.275
AC;1.500;1.500;0.300;35;1.000;1004432.500;1004126;1004583;144.089;67.500;10;0.504;0.310;0.446;99.288
AC;1.000;1.500;0.700;85;1.000;1004250.500;1004183;1004531;110.762;44.500;10;0.388;0.556;0.439;99.270
AC;2.000;1.000;0.500;35;1.000;1003981.500;1003684;1004741;303.743;8.000;10;0.217;0.947;0.436;99.243
AC;1.000;1.500;0.500;35;1.000;1004168.500;1003971;1004498;169.201;37.000;10;0.336;0.636;0.426;99.262
AC;1.000;1.500;0.300;35;1.000;1004178.000;1003943;1004484;180.682;43.500;10;0.342;0.567;0.409;99.263
AC;2.000;0.500;0.700;60;1.000;1003880.500;1003285;1004790;425.009;4.000;10;0.153;0.989;0.404;99.233
AC;1.000;1.500;0.300;60;1.000;1004255.500;1004102;1004452;124.178;59.500;10;0.391;0.396;0.393;99.270
AC;2.000;0.500;0.500;35;1.000;1003856.500;1003445;1004428;371.225;9.500;10;0.138;0.930;0.375;99.231
AC;1.000;1.000;0.700;35;1.000;1004478.500;1004292;1005008;232.951;96.500;10;0.533;0.000;0.373;99.292
AC;1.000;1.500;0.700;35;1.000;1004216.500;1004020;1004660;170.195;60.500;10;0.366;0.385;0.372;99.266
AC;2.000;0.500;0.300;85;1.000;1003798.000;1003519;1004571;343.915;6.000;10;0.100;0.968;0.361;99.225
AC;2.000;0.500;0.300;35;1.000;1003776.500;1003353;1004180;262.119;5.500;10;0.087;0.973;0.353;99.223
AC;2.000;0.500;0.300;60;1.000;1003699.000;1003456;1004355;305.472;6.000;10;0.038;0.968;0.317;99.215
AC;2.000;0.500;0.700;35;1.000;1003640.000;1003074;1004689;506.145;9.500;10;0.000;0.930;0.279;99.209
