mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;0.25;5.0;0.8;50;1.0;1018082;81
AC;0.25;5.0;0.8;50;1.0;1017136;118
AC;0.25;5.0;0.8;100;1.0;1017448;16
AC;0.25;5.0;0.8;100;1.0;1017787;42
AC;0.25;5.0;0.8;100;1.0;1017205;4
AC;0.25;10.0;0.3;20;1.0;1020000;8
AC;0.25;5.0;0.8;100;1.0;1017644;66
AC;0.25;10.0;0.3;20;1.0;1020926;88
AC;0.25;5.0;0.8;100;1.0;1017997;27
AC;0.25;10.0;0.3;20;1.0;1019608;59
AC;0.25;10.0;0.3;20;1.0;1019066;7
AC;0.25;5.0;0.8;100;1.0;1017201;38
AC;0.25;10.0;0.3;20;1.0;1020445;17
AC;0.25;10.0;0.3;20;1.0;1019653;59
AC;0.25;10.0;0.3;20;1.0;1020063;26
AC;0.25;5.0;0.8;100;1.0;1017757;111
AC;0.25;10.0;0.3;50;1.0;1019428;1
AC;0.25;10.0;0.3;50;1.0;1019905;56
AC;0.25;10.0;0.3;50;1.0;1020039;63
AC;0.25;10.0;0.3;50;1.0;1020747;76
AC;0.25;10.0;0.3;50;1.0;1021324;143
AC;0.25;10.0;0.3;50;1.0;1021044;125
AC;0.25;10.0;0.3;50;1.0;1020329;119
AC;0.25;10.0;0.3;100;1.0;1020643;42
AC;0.25;10.0;0.3;100;1.0;1020027;10
AC;0.25;10.0;0.5;20;1.0;1020699;65
AC;0.25;10.0;0.5;20;1.0;1019361;21
AC;0.25;10.0;0.3;100;1.0;1020820;39
AC;0.25;10.0;0.5;20;1.0;1020717;76
AC;0.25;10.0;0.5;20;1.0;1020216;21
AC;0.25;10.0;0.3;100;1.0;1020109;17
AC;0.25;10.0;0.5;20;1.0;1020468;43
AC;0.25;10.0;0.5;20;1.0;1020063;13
AC;0.25;10.0;0.5;20;1.0;1020203;8
AC;0.25;10.0;0.3;100;1.0;1020195;47
AC;0.25;10.0;0.3;100;1.0;1020290;92
AC;0.25;10.0;0.5;50;1.0;1020941;6
AC;0.25;10.0;0.3;100;1.0;1020572;51
AC;0.25;10.0;0.5;50;1.0;1020196;41
AC;0.25;10.0;0.5;50;1.0;1020680;39
AC;0.25;10.0;0.5;50;1.0;1019984;39
AC;0.25;10.0;0.5;50;1.0;1019441;44
AC;0.25;10.0;0.5;50;1.0;1020633;77
AC;0.25;10.0;0.5;50;1.0;1020150;182
AC;0.25;10.0;0.5;100;1.0;1020475;32
AC;0.25;10.0;0.8;20;1.0;1020355;47
AC;0.25;10.0;0.5;100;1.0;1019908;7
AC;0.25;10.0;0.5;100;1.0;1020457;65
AC;0.25;10.0;0.8;20;1.0;1019898;35
AC;0.25;10.0;0.5;100;1.0;1019776;10
AC;0.25;10.0;0.5;100;1.0;1019748;45
