mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;1.0;0.6;0.3;60;1.0;1004566;14
AC;1.0;0.6;0.3;60;1.0;1005255;33
AC;1.0;0.6;0.3;60;1.0;1004943;40
AC;1.0;0.6;0.3;60;1.0;1005014;33
AC;1.0;0.6;0.3;60;1.0;1004629;44
AC;1.0;0.6;0.3;60;1.0;1005199;67
AC;1.0;0.6;0.3;60;1.0;1004887;80
AC;1.0;0.6;0.3;60;1.0;1004782;101
AC;1.0;0.6;0.3;60;1.0;1005568;26
AC;1.0;0.6;0.3;60;1.0;1004814;41
AC;1.0;0.6;0.3;85;1.0;1005136;7
AC;1.0;0.6;0.3;85;1.0;1005115;13
AC;1.0;0.6;0.3;85;1.0;1004677;62
AC;1.0;0.6;0.3;85;1.0;1005034;72
AC;1.0;0.6;0.3;85;1.0;1004709;73
AC;1.0;0.6;0.3;85;1.0;1004951;64
AC;1.0;0.6;0.3;85;1.0;1004526;72
AC;1.0;0.6;0.3;85;1.0;1005215;130
AC;1.0;0.6;0.3;85;1.0;1004828;135
AC;1.0;0.6;0.3;85;1.0;1004640;80
AC;1.0;0.6;0.3;110;1.0;1004969;54
AC;1.0;0.6;0.3;110;1.0;1004812;76
AC;1.0;0.6;0.3;110;1.0;1004781;63
AC;1.0;0.6;0.3;110;1.0;1005286;137
AC;1.0;0.6;0.3;110;1.0;1005102;147
AC;1.0;0.6;0.3;110;1.0;1005394;21
AC;1.0;0.6;0.3;110;1.0;1004785;60
AC;1.0;0.6;0.3;110;1.0;1004686;7
AC;1.0;0.6;0.3;110;1.0;1004953;61
AC;1.0;0.6;0.3;110;1.0;1004940;32
AC;1.0;0.6;0.5;60;1.0;1004765;68
AC;1.0;0.6;0.5;60;1.0;1004721;48
AC;1.0;0.6;0.5;60;1.0;1005428;60
AC;1.0;0.6;0.5;60;1.0;1004864;97
AC;1.0;0.6;0.5;60;1.0;1004770;56
AC;1.0;0.6;0.5;60;1.0;1004765;55
AC;1.0;0.6;0.5;60;1.0;1005466;63
AC;1.0;0.6;0.5;60;1.0;1004985;10
AC;1.0;0.6;0.5;60;1.0;1004593;22
AC;1.0;0.6;0.5;60;1.0;1005080;167
AC;1.0;0.6;0.5;85;1.0;1005077;43
AC;1.0;0.6;0.5;85;1.0;1004527;7
AC;1.0;0.6;0.5;85;1.0;1004968;98
AC;1.0;0.6;0.5;85;1.0;1004981;56
AC;1.0;0.6;0.5;85;1.0;1005076;73
AC;1.0;0.6;0.5;85;1.0;1005233;62
AC;1.0;0.6;0.5;85;1.0;1005032;51
AC;1.0;0.6;0.5;85;1.0;1004784;39
AC;1.0;0.6;0.5;110;1.0;1004902;15
AC;1.0;0.6;0.5;110;1.0;1004753;16
AC;1.0;0.6;0.5;110;1.0;1004780;37
AC;1.0;0.6;0.5;110;1.0;1004469;9
AC;1.0;0.6;0.5;85;1.0;1005082;138
AC;1.0;0.6;0.5;85;1.0;1004820;139
AC;1.0;0.6;0.5;110;1.0;1004668;94
AC;1.0;0.6;0.5;110;1.0;1004833;41
AC;1.0;0.6;0.5;110;1.0;1005057;116
