mode;alpha;beta;evaporation;group_size;elite_weight;median_value;min_value;max_value;std_value;median_iteration;num_runs;norm_quality;norm_speed;score;pct_optimal
AC;1.400;1.000;0.700;85;1.000;1004686.000;1004488;1005393;301.592;36.000;10;0.449;0.730;0.533;99.313
AC;1.000;0.600;0.300;85;1.000;1004889.500;1004526;1005215;239.842;72.000;10;0.602;0.370;0.533;99.333
AC;1.800;1.400;0.700;85;1.000;1004577.500;1004205;1004839;217.092;17.500;10;0.367;0.915;0.531;99.302
AC;1.000;0.600;0.700;60;1.000;1004661.500;1004525;1005310;297.276;33.000;10;0.430;0.760;0.529;99.310
AC;1.000;1.000;0.700;110;1.000;1004727.000;1004365;1004849;160.365;45.000;10;0.480;0.640;0.528;99.317
AC;1.800;1.400;0.500;85;1.000;1004637.500;1004360;1005031;214.472;30.000;10;0.412;0.790;0.525;99.308
AC;1.800;1.400;0.500;110;1.000;1004656.500;1004359;1004846;146.108;35.500;10;0.426;0.735;0.519;99.310
AC;1.800;1.000;0.700;85;1.000;1004675.500;1003711;1005324;550.497;39.000;10;0.441;0.700;0.519;99.312
AC;1.000;1.000;0.300;85;1.000;1004718.000;1004451;1005266;230.657;46.500;10;0.473;0.625;0.518;99.316
AC;1.800;1.400;0.500;60;1.000;1004647.500;1004294;1005731;402.298;34.500;10;0.420;0.745;0.517;99.309
AC;1.400;1.400;0.300;60;1.000;1004791.000;1004445;1005032;193.182;60.000;10;0.528;0.490;0.517;99.323
AC;1.800;1.400;0.300;60;1.000;1004695.500;1004420;1005220;217.087;44.500;10;0.456;0.645;0.513;99.314
AC;1.800;0.600;0.300;110;1.000;1004553.000;1004085;1004881;236.970;20.000;10;0.348;0.890;0.511;99.300
AC;1.000;1.000;0.300;110;1.000;1004598.000;1004433;1005024;202.518;28.000;10;0.382;0.810;0.511;99.304
AC;1.400;1.400;0.300;110;1.000;1004560.000;1004404;1004991;229.304;22.000;10;0.354;0.870;0.509;99.300
AC;1.400;1.000;0.300;60;1.000;1004761.500;1004592;1005091;172.872;65.000;10;0.506;0.440;0.486;99.320
AC;1.400;1.400;0.500;60;1.000;1004813.500;1004406;1005192;256.891;75.500;10;0.545;0.335;0.482;99.325
AC;1.000;1.000;0.700;60;1.000;1004790.000;1004618;1005246;201.002;71.500;10;0.527;0.375;0.482;99.323
AC;1.800;0.600;0.300;85;1.000;1004435.500;1004060;1004909;252.293;12.000;10;0.260;0.970;0.473;99.288
AC;1.400;1.400;0.300;85;1.000;1004586.500;1004396;1005040;249.259;40.500;10;0.374;0.685;0.467;99.303
AC;1.800;1.400;0.700;60;1.000;1004423.500;1004249;1005649;480.964;15.500;10;0.251;0.935;0.456;99.287
AC;1.800;0.600;0.500;85;1.000;1004386.500;1003962;1004545;177.801;10.000;10;0.223;0.990;0.453;99.283
AC;1.000;1.400;0.700;110;1.000;1004528.000;1004295;1004694;149.234;35.000;10;0.330;0.740;0.453;99.297
AC;1.000;1.000;0.500;60;1.000;1004753.000;1004317;1005001;243.165;77.000;10;0.499;0.320;0.445;99.319
AC;1.800;1.000;0.500;110;1.000;1004584.000;1003779;1005212;530.830;49.000;10;0.372;0.600;0.440;99.303
AC;1.800;0.600;0.700;110;1.000;1004352.000;1004161;1004627;155.706;9.000;10;0.197;1.000;0.438;99.280
AC;1.400;1.400;0.500;110;1.000;1004687.500;1004525;1005457;262.667;68.500;10;0.450;0.405;0.436;99.313
AC;1.000;1.000;0.700;85;1.000;1004686.500;1004411;1004908;155.899;72.000;10;0.449;0.370;0.425;99.313
AC;1.400;1.400;0.700;60;1.000;1004584.500;1004413;1004987;190.842;56.000;10;0.372;0.530;0.420;99.303
AC;1.800;0.600;0.500;60;1.000;1004316.000;1004104;1004718;186.242;9.500;10;0.170;0.995;0.417;99.276
AC;1.800;1.400;0.300;110;1.000;1004562.000;1004336;1005155;224.033;57.000;10;0.355;0.520;0.405;99.301
AC;1.400;0.600;0.300;60;1.000;1004852.500;1004063;1006435;666.486;109.000;10;0.574;0.000;0.402;99.329
AC;1.800;0.600;0.500;110;1.000;1004288.500;1004050;1004735;196.017;11.000;10;0.149;0.980;0.398;99.274
AC;1.800;0.600;0.700;85;1.000;1004281.500;1003995;1004848;236.244;11.500;10;0.144;0.975;0.393;99.273
AC;1.000;1.400;0.300;85;1.000;1004317.500;1004081;1004446;114.704;19.500;10;0.171;0.895;0.388;99.276
AC;1.800;0.600;0.700;60;1.000;1004226.500;1003749;1004747;294.695;15.000;10;0.102;0.940;0.354;99.267
AC;1.000;1.400;0.500;60;1.000;1004340.000;1004148;1004657;146.133;35.000;10;0.188;0.740;0.353;99.279
AC;1.800;0.600;0.300;60;1.000;1004251.000;1003933;1004869;293.972;20.500;10;0.121;0.885;0.350;99.270
AC;1.000;1.400;0.700;85;1.000;1004380.000;1004210;1004547;102.857;46.500;10;0.218;0.625;0.340;99.283
AC;1.000;1.400;0.700;60;1.000;1004313.500;1004109;1004683;201.357;35.500;10;0.168;0.735;0.338;99.276
AC;1.000;1.400;0.300;110;1.000;1004294.000;1004167;1004615;143.406;37.500;10;0.153;0.715;0.322;99.274
AC;1.000;1.400;0.500;110;1.000;1004411.000;1004211;1004676;141.305;58.500;10;0.241;0.505;0.320;99.286
AC;1.000;1.400;0.500;85;1.000;1004364.000;1004215;1004798;206.714;54.500;10;0.206;0.545;0.308;99.281
AC;1.000;1.400;0.300;60;1.000;1004300.500;1004174;1004508;105.920;48.500;10;0.158;0.605;0.292;99.275
AC;1.800;1.000;0.300;60;1.000;1004091.000;1003684;1006546;934.160;37.000;10;0.000;0.720;0.216;99.254
