mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;1.0;1.5;0.5;45;1.0;1004198;5
AC;1.0;1.5;0.5;45;1.0;1004218;98
AC;1.0;1.5;0.5;45;1.0;1004489;81
AC;1.0;1.5;0.5;75;1.0;1004508;59
AC;1.0;1.5;0.5;75;1.0;1004239;24
AC;1.0;1.5;0.5;75;1.0;1004257;25
AC;1.0;1.5;0.5;75;1.0;1004321;26
AC;1.0;1.5;0.5;75;1.0;1004187;65
AC;1.0;1.5;0.5;75;1.0;1004293;8
AC;1.0;1.5;0.5;75;1.0;1004271;36
AC;1.0;1.5;0.5;75;1.0;1004382;94
AC;1.0;1.5;0.5;75;1.0;1004081;13
AC;1.0;1.5;0.5;105;1.0;1004343;5
AC;1.0;1.5;0.5;75;1.0;1004283;54
AC;1.0;1.5;0.5;105;1.0;1004395;51
AC;1.0;1.5;0.5;105;1.0;1004300;29
AC;1.0;1.5;0.5;105;1.0;1004340;9
AC;1.0;1.5;0.5;105;1.0;1004212;38
AC;1.0;1.5;0.5;105;1.0;1004217;36
AC;1.0;1.5;0.7;45;1.0;1004229;24
AC;1.0;1.5;0.5;105;1.0;1004321;67
AC;1.0;1.5;0.7;45;1.0;1004529;34
AC;1.0;1.5;0.5;105;1.0;1004301;35
AC;1.0;1.5;0.5;105;1.0;1004291;24
AC;1.0;1.5;0.7;45;1.0;1004109;3
AC;1.0;1.5;0.7;45;1.0;1004039;46
AC;1.0;1.5;0.5;105;1.0;1004575;115
AC;1.0;1.5;0.7;45;1.0;1004220;36
AC;1.0;1.5;0.7;45;1.0;1004431;34
AC;1.0;1.5;0.7;45;1.0;1004364;28
AC;1.0;1.5;0.7;45;1.0;1004031;7
AC;1.0;1.5;0.7;45;1.0;1004267;78
AC;1.0;1.5;0.7;45;1.0;1004354;27
AC;1.0;1.5;0.7;75;1.0;1004226;12
AC;1.0;1.5;0.7;75;1.0;1004246;39
AC;1.0;1.5;0.7;75;1.0;1004315;38
AC;1.0;1.5;0.7;75;1.0;1004260;20
AC;1.0;1.5;0.7;75;1.0;1004313;8
AC;1.0;1.5;0.7;75;1.0;1004149;12
AC;1.0;1.5;0.7;75;1.0;1004461;40
AC;1.0;1.5;0.7;75;1.0;1004447;77
AC;1.0;1.5;0.7;75;1.0;1004306;21
AC;1.0;1.5;0.7;75;1.0;1004312;118
AC;1.0;1.5;0.7;105;1.0;1004291;10
AC;1.0;1.5;0.7;105;1.0;1004275;38
AC;1.0;1.5;0.7;105;1.0;1004537;52
AC;1.0;1.5;0.7;105;1.0;1004142;18
AC;1.0;1.5;0.7;105;1.0;1004166;3
AC;1.0;1.5;0.7;105;1.0;1004602;34
AC;1.0;1.5;0.7;105;1.0;1004188;22
AC;1.0;1.5;0.7;105;1.0;1004277;22
AC;1.5;0.5;0.3;45;1.0;1005343;27
AC;1.5;0.5;0.3;45;1.0;1004327;9
AC;1.0;1.5;0.7;105;1.0;1004271;90
AC;1.0;1.5;0.7;105;1.0;1004264;30
AC;1.5;0.5;0.3;45;1.0;1004282;50
AC;1.5;0.5;0.3;45;1.0;1004348;3
AC;1.5;0.5;0.3;45;1.0;1004853;49
AC;1.5;0.5;0.3;45;1.0;1004649;5
AC;1.5;0.5;0.3;45;1.0;1004520;11
AC;1.5;0.5;0.3;45;1.0;1004248;9
AC;1.5;0.5;0.3;45;1.0;1004229;22
AC;1.5;0.5;0.3;45;1.0;1004563;9
AC;1.5;0.5;0.3;75;1.0;1004501;8
AC;1.5;0.5;0.3;75;1.0;1004364;37
AC;1.5;0.5;0.3;75;1.0;1004377;11
AC;1.5;0.5;0.3;75;1.0;1004135;3
AC;1.5;0.5;0.3;75;1.0;1004142;16
AC;1.5;0.5;0.3;75;1.0;1004500;62
AC;1.5;0.5;0.3;75;1.0;1004670;13
AC;1.5;0.5;0.3;75;1.0;1004504;65
AC;1.5;0.5;0.3;75;1.0;1004534;14
AC;1.5;0.5;0.3;105;1.0;1004245;7
AC;1.5;0.5;0.3;75;1.0;1004243;36
AC;1.5;0.5;0.3;105;1.0;1004388;13
AC;1.5;0.5;0.3;105;1.0;1004726;16
AC;1.5;0.5;0.3;105;1.0;1004362;11
AC;1.5;0.5;0.3;105;1.0;1004254;19
AC;1.5;0.5;0.5;45;1.0;1004242;3
AC;1.5;0.5;0.3;105;1.0;1004708;30
AC;1.5;0.5;0.3;105;1.0;1004333;10
AC;1.5;0.5;0.5;45;1.0;1004335;8
AC;1.5;0.5;0.3;105;1.0;1004730;10
AC;1.5;0.5;0.5;45;1.0;1004740;58
AC;1.5;0.5;0.3;105;1.0;1004159;31
AC;1.5;0.5;0.5;45;1.0;1004035;4
AC;1.5;0.5;0.5;45;1.0;1004208;9
AC;1.5;0.5;0.5;45;1.0;1004274;51
AC;1.5;0.5;0.3;105;1.0;1004857;31
AC;1.5;0.5;0.5;45;1.0;1004116;92
AC;1.5;0.5;0.5;45;1.0;1004356;12
AC;1.5;0.5;0.5;45;1.0;1004255;22
AC;1.5;0.5;0.5;45;1.0;1004250;52
AC;1.5;0.5;0.5;75;1.0;1004848;17
AC;1.5;0.5;0.5;75;1.0;1004220;6
AC;1.5;0.5;0.5;75;1.0;1004571;14
AC;1.5;0.5;0.5;75;1.0;1004306;3
AC;1.5;0.5;0.5;75;1.0;1004425;7
AC;1.5;0.5;0.5;75;1.0;1004788;48
AC;1.5;0.5;0.5;75;1.0;1004456;7
AC;1.5;0.5;0.5;75;1.0;1004364;21
AC;1.5;0.5;0.5;75;1.0;1004434;7
AC;1.5;0.5;0.5;105;1.0;1004165;7
AC;1.5;0.5;0.5;75;1.0;1004674;52
AC;1.5;0.5;0.5;105;1.0;1004437;8
AC;1.5;0.5;0.5;105;1.0;1004496;29
AC;1.5;0.5;0.5;105;1.0;1004525;8
AC;1.5;0.5;0.5;105;1.0;1004229;2
AC;1.5;0.5;0.5;105;1.0;1004817;41
AC;1.5;0.5;0.7;45;1.0;1004297;12
AC;1.5;0.5;0.5;105;1.0;1004621;77
AC;1.5;0.5;0.5;105;1.0;1003983;2
AC;1.5;0.5;0.5;105;1.0;1004403;6
AC;1.5;0.5;0.5;105;1.0;1004700;7
AC;1.5;0.5;0.7;45;1.0;1004128;24
AC;1.5;0.5;0.7;45;1.0;1003731;94
AC;1.5;0.5;0.7;45;1.0;1004033;38
AC;1.5;0.5;0.7;45;1.0;1004083;7
AC;1.5;0.5;0.7;45;1.0;1004034;27
AC;1.5;0.5;0.7;45;1.0;1004491;50
AC;1.5;0.5;0.7;45;1.0;1005043;66
AC;1.5;0.5;0.7;75;1.0;1004320;7
AC;1.5;0.5;0.7;45;1.0;1004356;98
AC;1.5;0.5;0.7;45;1.0;1004897;84
AC;1.5;0.5;0.7;75;1.0;1004130;13
AC;1.5;0.5;0.7;75;1.0;1003977;15
AC;1.5;0.5;0.7;75;1.0;1004548;10
AC;1.5;0.5;0.7;75;1.0;1004437;12
AC;1.5;0.5;0.7;75;1.0;1004198;55
AC;1.5;0.5;0.7;75;1.0;1004523;7
AC;1.5;0.5;0.7;75;1.0;1004382;3
AC;1.5;0.5;0.7;75;1.0;1004381;4
AC;1.5;0.5;0.7;75;1.0;1004406;65
AC;1.5;0.5;0.7;105;1.0;1004518;6
AC;1.5;0.5;0.7;105;1.0;1004101;7
AC;1.5;0.5;0.7;105;1.0;1004239;14
AC;1.5;0.5;0.7;105;1.0;1004247;33
AC;1.5;0.5;0.7;105;1.0;1004525;6
AC;1.5;1.0;0.3;45;1.0;1004712;41
AC;1.5;0.5;0.7;105;1.0;1004301;13
AC;1.5;1.0;0.3;45;1.0;1004832;7
AC;1.5;0.5;0.7;105;1.0;1004716;5
AC;1.5;1.0;0.3;45;1.0;1005222;30
AC;1.5;0.5;0.7;105;1.0;1004264;44
AC;1.5;1.0;0.3;45;1.0;1005317;19
AC;1.5;1.0;0.3;45;1.0;1004726;29
AC;1.5;1.0;0.3;45;1.0;1004834;3
AC;1.5;0.5;0.7;105;1.0;1004365;40
AC;1.5;1.0;0.3;45;1.0;1005469;27
AC;1.5;1.0;0.3;45;1.0;1004879;51
AC;1.5;1.0;0.3;45;1.0;1004701;69
AC;1.5;1.0;0.3;45;1.0;1004510;52
AC;1.5;0.5;0.7;105;1.0;1004280;86
AC;1.5;1.0;0.3;75;1.0;1005170;6
AC;1.5;1.0;0.3;75;1.0;1004911;12
AC;1.5;1.0;0.3;75;1.0;1004684;75
AC;1.5;1.0;0.3;75;1.0;1004607;46
AC;1.5;1.0;0.3;75;1.0;1005015;97
AC;1.5;1.0;0.3;75;1.0;1005115;37
AC;1.5;1.0;0.3;75;1.0;1004842;52
AC;1.5;1.0;0.3;75;1.0;1005329;133
AC;1.5;1.0;0.3;75;1.0;1004904;15
AC;1.5;1.0;0.3;75;1.0;1004869;54
AC;1.5;1.0;0.3;105;1.0;1004622;9
AC;1.5;1.0;0.3;105;1.0;1005115;28
AC;1.5;1.0;0.3;105;1.0;1004837;20
AC;1.5;1.0;0.3;105;1.0;1004762;29
AC;1.5;1.0;0.3;105;1.0;1005254;15
AC;1.5;1.0;0.3;105;1.0;1004520;20
AC;1.5;1.0;0.5;45;1.0;1004644;6
AC;1.5;1.0;0.3;105;1.0;1004747;38
AC;1.5;1.0;0.3;105;1.0;1005065;56
AC;1.5;1.0;0.3;105;1.0;1004784;30
AC;1.5;1.0;0.5;45;1.0;1004678;19
AC;1.5;1.0;0.3;105;1.0;1004942;21
AC;1.5;1.0;0.5;45;1.0;1005302;22
AC;1.5;1.0;0.5;45;1.0;1005992;140
AC;1.5;1.0;0.5;45;1.0;1005268;22
AC;1.5;1.0;0.5;45;1.0;1005447;23
AC;1.5;1.0;0.5;45;1.0;1004704;119
AC;1.5;1.0;0.5;45;1.0;1005467;23
AC;1.5;1.0;0.5;45;1.0;1004989;22
AC;1.5;1.0;0.5;45;1.0;1004788;25
AC;1.5;1.0;0.5;75;1.0;1005220;18
AC;1.5;1.0;0.5;75;1.0;1004626;45
AC;1.5;1.0;0.5;75;1.0;1005269;6
AC;1.5;1.0;0.5;75;1.0;1004757;83
AC;1.5;1.0;0.5;75;1.0;1004857;51
AC;1.5;1.0;0.5;75;1.0;1004636;33
AC;1.5;1.0;0.5;75;1.0;1005007;70
AC;1.5;1.0;0.5;75;1.0;1004872;14
AC;1.5;1.0;0.5;105;1.0;1004682;3
AC;1.5;1.0;0.5;75;1.0;1004998;75
AC;1.5;1.0;0.5;75;1.0;1004996;150
AC;1.5;1.0;0.5;105;1.0;1005129;18
AC;1.5;1.0;0.5;105;1.0;1005019;46
AC;1.5;1.0;0.5;105;1.0;1005590;13
AC;1.5;1.0;0.5;105;1.0;1005057;50
AC;1.5;1.0;0.5;105;1.0;1004925;9
AC;1.5;1.0;0.5;105;1.0;1004566;10
AC;1.5;1.0;0.5;105;1.0;1005625;70
AC;1.5;1.0;0.7;45;1.0;1005197;51
AC;1.5;1.0;0.7;45;1.0;1005951;77
AC;1.5;1.0;0.5;105;1.0;1004792;36
AC;1.5;1.0;0.7;45;1.0;1004759;55
AC;1.5;1.0;0.7;45;1.0;1005014;109
AC;1.5;1.0;0.7;45;1.0;1004893;45
AC;1.5;1.0;0.5;105;1.0;1005335;65
AC;1.5;1.0;0.7;45;1.0;1004660;12
AC;1.5;1.0;0.7;45;1.0;1004700;14
AC;1.5;1.0;0.7;45;1.0;1004885;16
AC;1.5;1.0;0.7;45;1.0;1004866;49
AC;1.5;1.0;0.7;45;1.0;1005175;114
AC;1.5;1.0;0.7;75;1.0;1004902;15
AC;1.5;1.0;0.7;75;1.0;1005138;11
AC;1.5;1.0;0.7;75;1.0;1004775;17
AC;1.5;1.0;0.7;75;1.0;1004832;15
AC;1.5;1.0;0.7;75;1.0;1004971;66
AC;1.5;1.0;0.7;75;1.0;1005393;49
AC;1.5;1.0;0.7;75;1.0;1004784;36
AC;1.5;1.0;0.7;75;1.0;1004828;22
AC;1.5;1.0;0.7;75;1.0;1004761;11
AC;1.5;1.0;0.7;105;1.0;1004620;3
AC;1.5;1.0;0.7;75;1.0;1005175;95
AC;1.5;1.0;0.7;105;1.0;1004990;22
AC;1.5;1.0;0.7;105;1.0;1005428;19
AC;1.5;1.0;0.7;105;1.0;1005038;16
AC;1.5;1.0;0.7;105;1.0;1004932;19
AC;1.5;1.0;0.7;105;1.0;1006029;10
AC;1.5;1.0;0.7;105;1.0;1005150;29
AC;1.5;1.0;0.7;105;1.0;1004642;18
AC;1.5;1.0;0.7;105;1.0;1004888;6
AC;1.5;1.5;0.3;45;1.0;1004711;53
AC;1.5;1.5;0.3;45;1.0;1004967;2
AC;1.5;1.5;0.3;45;1.0;1004817;78
AC;1.5;1.0;0.7;105;1.0;1005037;89
AC;1.5;1.5;0.3;45;1.0;1004637;26
AC;1.5;1.5;0.3;45;1.0;1004244;18
AC;1.5;1.5;0.3;45;1.0;1004560;94
AC;1.5;1.5;0.3;45;1.0;1004687;40
AC;1.5;1.5;0.3;45;1.0;1004512;77
AC;1.5;1.5;0.3;45;1.0;1004383;107
AC;1.5;1.5;0.3;45;1.0;1004523;110
AC;1.5;1.5;0.3;75;1.0;1004536;66
AC;1.5;1.5;0.3;75;1.0;1004566;69
AC;1.5;1.5;0.3;75;1.0;1004556;36
AC;1.5;1.5;0.3;75;1.0;1005053;62
AC;1.5;1.5;0.3;75;1.0;1004602;92
AC;1.5;1.5;0.3;75;1.0;1004544;108
AC;1.5;1.5;0.3;75;1.0;1004344;13
AC;1.5;1.5;0.3;75;1.0;1004844;84
AC;1.5;1.5;0.3;75;1.0;1004258;62
AC;1.5;1.5;0.3;75;1.0;1004676;115
AC;1.5;1.5;0.3;105;1.0;1004600;34
AC;1.5;1.5;0.3;105;1.0;1004896;5
AC;1.5;1.5;0.3;105;1.0;1004526;58
AC;1.5;1.5;0.3;105;1.0;1005082;64
AC;1.5;1.5;0.5;45;1.0;1004984;12
AC;1.5;1.5;0.3;105;1.0;1004603;42
AC;1.5;1.5;0.3;105;1.0;1004904;119
AC;1.5;1.5;0.5;45;1.0;1004647;74
AC;1.5;1.5;0.5;45;1.0;1004569;11
AC;1.5;1.5;0.3;105;1.0;1004799;100
AC;1.5;1.5;0.3;105;1.0;1004643;74
AC;1.5;1.5;0.5;45;1.0;1004734;15
AC;1.5;1.5;0.5;45;1.0;1004676;55
AC;1.5;1.5;0.3;105;1.0;1004804;123
AC;1.5;1.5;0.5;45;1.0;1004772;99
AC;1.5;1.5;0.5;45;1.0;1004507;60
AC;1.5;1.5;0.5;45;1.0;1005066;70
AC;1.5;1.5;0.5;45;1.0;1004393;22
AC;1.5;1.5;0.3;105;1.0;1004785;173
AC;1.5;1.5;0.5;45;1.0;1004583;57
AC;1.5;1.5;0.5;75;1.0;1004989;26
AC;1.5;1.5;0.5;75;1.0;1004655;67
AC;1.5;1.5;0.5;75;1.0;1004950;31
AC;1.5;1.5;0.5;75;1.0;1004757;78
AC;1.5;1.5;0.5;75;1.0;1004342;71
AC;1.5;1.5;0.5;75;1.0;1004788;86
AC;1.5;1.5;0.5;75;1.0;1004645;40
AC;1.5;1.5;0.5;75;1.0;1004724;19
AC;1.5;1.5;0.5;75;1.0;1004856;104
AC;1.5;1.5;0.5;75;1.0;1004776;95
AC;1.5;1.5;0.5;105;1.0;1004393;24
AC;1.5;1.5;0.5;105;1.0;1004980;42
AC;1.5;1.5;0.5;105;1.0;1004513;13
AC;1.5;1.5;0.5;105;1.0;1004666;32
AC;1.5;1.5;0.5;105;1.0;1004626;50
AC;1.5;1.5;0.5;105;1.0;1004643;17
AC;1.5;1.5;0.5;105;1.0;1004697;80
AC;1.5;1.5;0.7;45;1.0;1004657;34
AC;1.5;1.5;0.7;45;1.0;1004595;50
AC;1.5;1.5;0.7;45;1.0;1004551;39
AC;1.5;1.5;0.5;105;1.0;1004732;29
AC;1.5;1.5;0.7;45;1.0;1004325;14
AC;1.5;1.5;0.7;45;1.0;1004599;63
AC;1.5;1.5;0.7;45;1.0;1004509;18
AC;1.5;1.5;0.7;45;1.0;1004495;8
