mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;1.0;4.0;0.1;80;1.0;1003660;49
AC;1.0;4.0;0.3;20;1.0;1003688;43
AC;1.0;4.0;0.3;20;1.0;1003857;68
AC;1.0;4.0;0.3;20;1.0;1003633;3
AC;1.0;4.0;0.3;50;1.0;1003858;11
AC;1.0;4.0;0.3;50;1.0;1003660;20
AC;1.0;4.0;0.3;50;1.0;1003660;32
AC;1.0;4.0;0.3;50;1.0;1003688;44
AC;1.0;4.0;0.3;50;1.0;1003660;22
AC;1.0;4.0;0.3;50;1.0;1003660;74
AC;1.0;4.0;0.3;50;1.0;1003660;27
AC;1.0;4.0;0.3;50;1.0;1003660;62
AC;1.0;4.0;0.3;50;1.0;1003688;3
AC;1.0;4.0;0.3;50;1.0;1003878;49
AC;1.0;4.0;0.3;80;1.0;1003660;5
AC;1.0;4.0;0.3;80;1.0;1003660;10
AC;1.0;4.0;0.3;80;1.0;1003818;10
AC;1.0;4.0;0.3;80;1.0;1003660;13
AC;1.0;4.0;0.3;80;1.0;1003660;19
AC;1.0;4.0;0.3;80;1.0;1003807;18
AC;1.0;4.0;0.5;20;1.0;1003633;2
AC;1.0;4.0;0.5;20;1.0;1003645;54
AC;1.0;4.0;0.3;80;1.0;1003660;60
AC;1.0;4.0;0.5;20;1.0;1003660;52
AC;1.0;4.0;0.3;80;1.0;1003660;7
AC;1.0;4.0;0.3;80;1.0;1003866;15
AC;1.0;4.0;0.5;20;1.0;1003603;35
AC;1.0;4.0;0.5;20;1.0;1003660;6
AC;1.0;4.0;0.5;20;1.0;1003660;83
AC;1.0;4.0;0.5;20;1.0;1003645;24
AC;1.0;4.0;0.5;20;1.0;1003660;36
AC;1.0;4.0;0.5;20;1.0;1003843;48
AC;1.0;4.0;0.3;80;1.0;1003705;62
AC;1.0;4.0;0.5;20;1.0;1003660;23
AC;1.0;4.0;0.5;50;1.0;1003688;2
AC;1.0;4.0;0.5;50;1.0;1003688;4
AC;1.0;4.0;0.5;50;1.0;1003660;42
AC;1.0;4.0;0.5;50;1.0;1003794;71
AC;1.0;4.0;0.5;50;1.0;1003603;78
AC;1.0;4.0;0.5;50;1.0;1003660;22
AC;1.0;4.0;0.5;50;1.0;1003660;27
AC;1.0;4.0;0.5;50;1.0;1003660;39
AC;1.0;4.0;0.5;50;1.0;1003877;12
AC;1.0;4.0;0.5;50;1.0;1003660;12
AC;1.0;4.0;0.5;80;1.0;1003688;1
AC;1.0;4.0;0.5;80;1.0;1003660;21
AC;1.0;4.0;0.5;80;1.0;1003795;8
AC;1.0;4.0;0.5;80;1.0;1003660;8
AC;1.0;4.0;0.5;80;1.0;1003688;26
AC;1.0;4.0;0.5;80;1.0;1003660;8
AC;1.0;4.0;0.5;80;1.0;1003660;7
AC;1.0;4.0;0.5;80;1.0;1003877;70
AC;2.0;1.0;0.1;20;1.0;1004012;50
AC;2.0;1.0;0.1;20;1.0;1004951;61
AC;1.0;4.0;0.5;80;1.0;1003660;6
AC;2.0;1.0;0.1;20;1.0;1004425;29
AC;2.0;1.0;0.1;20;1.0;1004227;11
AC;1.0;4.0;0.5;80;1.0;1003660;26
AC;2.0;1.0;0.1;20;1.0;1003737;5
AC;2.0;1.0;0.1;20;1.0;1004402;15
AC;2.0;1.0;0.1;20;1.0;1004558;2
AC;2.0;1.0;0.1;20;1.0;1003876;2
AC;2.0;1.0;0.1;20;1.0;1004855;135
AC;2.0;1.0;0.1;20;1.0;1003818;91
AC;2.0;1.0;0.1;50;1.0;1004582;8
AC;2.0;1.0;0.1;50;1.0;1003768;23
AC;2.0;1.0;0.1;50;1.0;1004405;15
AC;2.0;1.0;0.1;50;1.0;1004243;17
AC;2.0;1.0;0.1;50;1.0;1004091;6
AC;2.0;1.0;0.1;50;1.0;1003859;113
AC;2.0;1.0;0.1;50;1.0;1004560;3
AC;2.0;1.0;0.1;50;1.0;1004516;87
AC;2.0;1.0;0.1;50;1.0;1004402;3
AC;2.0;1.0;0.1;50;1.0;1004677;132
AC;2.0;1.0;0.1;80;1.0;1003986;5
AC;2.0;1.0;0.1;80;1.0;1004460;4
AC;2.0;1.0;0.1;80;1.0;1004379;3
AC;2.0;1.0;0.1;80;1.0;1004597;71
AC;2.0;1.0;0.1;80;1.0;1003932;3
AC;2.0;1.0;0.1;80;1.0;1005087;54
