mode;alpha;beta;evaporation;group_size;elite_weight;median_value;min_value;max_value;std_value;median_iteration;num_runs;norm_quality;norm_speed;score;pct_optimal
AC;1.700;1.300;0.650;135;1.000;1004676.000;1004444;1004976;192.889;26.000;10;0.309;0.756;0.443;99.312
AC;1.100;1.000;0.650;110;1.000;1004974.000;1004709;1005268;179.967;65.500;10;0.495;0.317;0.441;99.341
AC;1.400;1.000;0.650;95;1.000;1004732.500;1004465;1005163;233.481;36.000;10;0.344;0.644;0.434;99.317
AC;1.400;1.300;0.650;95;1.000;1004880.500;1004590;1005194;158.926;55.500;10;0.437;0.428;0.434;99.332
AC;1.700;1.300;0.500;135;1.000;1004767.500;1004432;1005508;298.138;41.000;10;0.366;0.589;0.433;99.321
AC;1.400;1.300;0.500;135;1.000;1004817.000;1004704;1005252;199.575;47.500;10;0.397;0.517;0.433;99.326
AC;1.400;1.000;0.350;110;1.000;1004992.000;1004847;1005302;150.644;71.000;10;0.506;0.256;0.431;99.343
AC;1.700;1.300;0.350;95;1.000;1004579.500;1004381;1005094;205.745;18.000;10;0.249;0.844;0.428;99.302
AC;1.100;1.000;0.350;135;1.000;1004889.500;1004547;1005282;215.988;59.000;10;0.442;0.389;0.426;99.333
AC;1.400;1.300;0.350;110;1.000;1004812.000;1004581;1005048;158.119;49.500;10;0.394;0.494;0.424;99.325
AC;1.400;1.000;0.350;95;1.000;1004975.000;1004466;1005440;284.532;71.500;10;0.495;0.250;0.422;99.341
AC;1.100;0.700;0.650;135;1.000;1005024.000;1004888;1005522;172.755;79.000;10;0.526;0.167;0.418;99.346
AC;1.400;1.300;0.650;110;1.000;1004804.500;1004595;1005127;170.853;52.000;10;0.389;0.467;0.412;99.325
AC;1.100;1.000;0.500;135;1.000;1004892.500;1004630;1005368;235.784;63.500;10;0.444;0.339;0.412;99.333
AC;1.100;1.000;0.500;110;1.000;1004859.500;1004677;1005029;103.442;63.000;10;0.423;0.344;0.400;99.330
AC;1.700;0.700;0.350;95;1.000;1004436.000;1003967;1005474;417.343;10.500;10;0.160;0.928;0.390;99.288
AC;1.100;1.300;0.650;110;1.000;1004589.000;1004391;1005006;188.423;31.000;10;0.255;0.700;0.389;99.303
AC;1.700;0.700;0.350;135;1.000;1004386.000;1003969;1004915;253.725;4.500;10;0.129;0.994;0.389;99.283
AC;1.100;1.300;0.500;110;1.000;1004543.500;1004246;1004891;212.151;28.500;10;0.227;0.728;0.377;99.299
AC;1.700;0.700;0.500;95;1.000;1004370.000;1004112;1005245;383.310;6.000;10;0.119;0.978;0.377;99.282
AC;1.700;0.700;0.650;110;1.000;1004362.000;1003964;1004875;289.572;5.000;10;0.114;0.989;0.376;99.281
AC;1.100;1.300;0.350;110;1.000;1004570.500;1004360;1005019;224.740;36.000;10;0.244;0.644;0.364;99.301
AC;1.700;0.700;0.500;135;1.000;1004404.000;1004104;1005425;375.475;15.500;10;0.140;0.872;0.360;99.285
AC;1.700;0.700;0.650;135;1.000;1004313.500;1003759;1004568;271.001;4.000;10;0.084;1.000;0.359;99.276
AC;1.700;0.700;0.500;110;1.000;1004276.000;1003923;1004961;310.427;5.000;10;0.060;0.989;0.339;99.272
AC;1.100;1.300;0.650;135;1.000;1004596.500;1004251;1004845;171.189;49.500;10;0.260;0.494;0.330;99.304
AC;1.400;1.300;0.350;95;1.000;1004684.500;1004528;1004982;162.299;62.000;10;0.315;0.356;0.327;99.313
AC;1.100;1.300;0.650;95;1.000;1004578.500;1004283;1005032;243.353;51.000;10;0.249;0.478;0.317;99.302
AC;1.100;1.300;0.350;95;1.000;1004585.000;1004403;1004726;110.869;52.000;10;0.253;0.467;0.317;99.303
AC;1.700;0.700;0.350;110;1.000;1004269.000;1003951;1004858;274.089;12.000;10;0.056;0.911;0.313;99.272
AC;1.100;1.000;0.350;110;1.000;1004703.000;1004613;1005020;134.544;72.500;10;0.326;0.239;0.300;99.314
AC;1.700;0.700;0.650;95;1.000;1004179.000;1003793;1004467;191.315;7.500;10;0.000;0.961;0.288;99.263
AC;1.100;1.300;0.350;135;1.000;1004707.000;1004385;1005002;206.711;80.000;10;0.329;0.156;0.277;99.315
AC;1.100;1.300;0.500;135;1.000;1004389.500;1004289;1004796;192.502;39.500;10;0.131;0.606;0.273;99.283
AC;1.100;1.300;0.500;95;1.000;1004502.500;1004260;1004601;99.980;56.000;10;0.201;0.422;0.268;99.295
